Gene name	max length	read count	rpkm	IDs
TOB1	2221	1281	48.08877	NM_005749,NM_001243885,NM_001243877
TOB1-AS1	1415	71	4.183551	NR_038458
TOB2	4565	926	16.91272	NM_016272
TOB2P1	3592	1	0.02321169	NR_002936
TOE1	2392	36	1.254829	NM_025077
TOGARAM1	6255	230	3.065799	NM_001308120,NM_015091,NR_131765
TOGARAM2	3383	20	0.492914	NM_199280,NM_001321539,NM_001321538
TOLLIP	3233	432	11.14092	NM_019009,NM_001318514,NM_001318516,NM_001318512,NM_001318515
TOLLIP-AS1	1000	16	1.334022	NR_029409
TOM1	2389	1093	38.14584	NM_001135730,NM_001135732,NR_024194,NR_024195,NM_001135729,NM_005488
TOM1L1	2176	33	1.26444	NM_001321175,NM_005486,NM_001321176,NM_001321173,NM_001321174
TOM1L2	5658	734	10.81624	NM_001288787,NM_001288788,NM_001288789,NM_001288786,NM_001082968,NM_001033551
TOMM20	3385	931	22.93159	NM_014765
TOMM20L	610	0	0	NM_207377
TOMM22	1379	225	13.60384	NM_020243
TOMM34	2049	101	4.109818	NM_006809
TOMM40	1710	282	13.74979	NM_001128917,NM_006114,NM_001128916
TOMM40L	2911	179	5.126889	NM_001286374,NM_001286373,NM_032174
TOMM5	905	310	28.55987	NM_001001790,NM_001134485,NM_001134484
TOMM6	854	376	36.70905	NM_001134493
TOMM7	779	2484	265.8626	NM_019059
TOMM70	4381	1022	19.45005	NM_014820
TONSL	4515	12	0.2215984	NM_013432
TONSL-AS1	1196	0	0	NR_109770
TOP1	3737	538	12.00335	NM_003286
TOP1MT	1950	29	1.239957	NM_001258447,NM_001258446,NM_052963
TOP1P1	2429	0	0	NR_002719
TOP1P2	1519	0	0	NR_001283
TOP2A	5753	4	0.05797072	NM_001067
TOP2B	5485	886	13.46791	NM_001068,NM_001330700
TOP3A	6693	119	1.482413	NM_001320759,NM_004618
TOP3B	2883	55	1.590601	NM_003935,NM_001282112,NM_001282113
TOPAZ1	5334	0	0	NM_001145030
TOPBP1	5346	136	2.121061	NM_007027
TOPORS	3978	133	2.787597	NM_005802,NM_001195622
TOR1A	2106	122	4.829972	NM_000113
TOR1AIP1	4054	1164	23.93935	NM_015602,NM_001267578
TOR1AIP2	7074	255	3.005511	NM_001199260,NM_145034,NM_022347
TOR1B	1598	111	5.791477	NR_133948,NR_134113,NR_134027,NM_014506,NM_001317893,NM_001317894
TOR2A	1161	7	0.5027001	NM_001085347,NM_001252021,NM_130459,NM_001252018,NM_001134430,NM_001134431,NM_001252023
TOR3A	2122	382	15.00932	NM_022371
TOR4A	4069	27	0.5532472	NM_017723
TOX	4131	2	0.04036621	NM_014729
TOX2	2542	4	0.1311981	NM_001098798,NM_001098797,NM_001098796,NM_032883
TOX3	4713	2	0.03538145	NM_001080430,NM_001146188
TOX4	4526	819	15.08733	NM_001303523,NM_014828
TP53	2588	33	1.063146	NM_001126114,NM_000546,NM_001126116,NM_001126117,NM_001126118,NM_001276761,NM_001276760,NM_001276695,NM_001276696,NM_001276697,NM_001276698,NM_001126113,NM_001276699,NM_001126115,NM_001126112
TP53AIP1	3126	1	0.02667191	NM_001195195,NM_022112,NM_001195194,NM_001251964
TP53BP1	6216	191	2.561919	NM_005657,NM_001141979,NM_001141980
TP53BP2	4789	732	12.74411	NM_001031685,NM_005426
TP53I11	3306	151	3.808178	NR_134612,NM_001258320,NM_001258321,NM_001258322,NM_001318390,NM_001318386,NM_001318384,NM_001318389,NM_001258323,NM_001318387,NM_001258324,NM_001318385,NM_006034,NM_001318388
TP53I13	1641	123	6.249419	NM_138349,NM_001346079,NM_001346077,NM_001346078,NM_001346081,NM_001346082
TP53I3	953	23	2.012232	NM_147184,NM_004881,NM_001206802
TP53INP1	5614	113	1.678221	NM_001135733,NM_033285
TP53INP2	3998	782	16.30824	NM_021202,NM_001329429,NM_001329430,NM_001329431
TP53RK	3373	43	1.062907	NM_033550
TP53TG1	709	18	2.116749	NR_015381
TP53TG3	1720	0	0	NR_110910,NR_110910,NR_110886,NM_016212,NM_016212,NM_016212,NR_110886,NR_110886,NR_110910
TP53TG3B	1882	0	0	NR_110911,NR_110897,NM_001099687,NR_110911,NR_110911,NM_001099687,NM_001099687,NR_110897,NR_110897
TP53TG3C	869	0	0	NR_110914,NM_001205259,NR_110914,NR_110914,NM_001205259,NM_001205259
TP53TG3D	1596	0	0	NM_001243722,NR_110898
TP53TG3E	1416	0	0	NM_001330061,NM_001330061,NM_001330061
TP53TG3F	1411	0	0	NM_001330066,NM_001330066,NM_001330066
TP53TG3HP	1172	0	0	NR_034018,NR_034019
TP53TG5	981	0	0	NM_014477
TP63	4679	1087	19.36955	NM_001329148,NM_001114982,NM_001329150,NM_001114979,NM_003722,NM_001329149,NM_001329964,NM_001114978,NM_001329146,NM_001329144,NM_001114981,NM_001329145,NM_001114980
TP73	4994	4	0.06678125	NM_001204191,NM_001126240,NM_001126241,NM_001126242,NM_001204192,NM_001204184,NM_001204190,NM_001204189,NM_001204188,NM_001204186,NM_001204187,NM_005427,NM_001204185
TP73-AS1	5945	177	2.482359	NR_033708,NR_033709,NR_033712,NR_033711,NR_033710
TPBG	3391	30	0.7376266	NM_001166392,NM_006670
TPBGL	2800	0	0	NM_001195528
TPCN1	4948	406	6.841313	NM_001143819,NM_017901,NM_001301214
TPCN2	5026	61	1.01193	NM_139075
TPD52	4012	71	1.475505	NM_001025253,NR_105037,NR_105036,NR_105035,NR_105034,NR_105033,NM_001025252,NM_005079,NM_001287140,NM_001287142,NM_001287143,NM_001287144
TPD52L1	2297	387	14.04731	NM_001300994,NM_003287,NM_001003397,NM_001003396,NM_001003395,NM_001292026,NM_001318907,NM_001318903
TPD52L2	2328	564	20.19944	NM_001243892,NM_001243891,NM_199363,NM_001243894,NM_199359,NM_003288,NM_199362,NM_199361,NM_001243895,NM_199360,NR_045090
TPD52L3	2570	0	0	NM_001001875,NM_001001874,NM_033516
TPGS1	1114	46	3.442832	NM_033513
TPGS2	1606	78	4.049414	NM_001271956,NM_015476,NM_001271955,NM_001271954,NM_001271951,NM_001330572,NM_001271953,NM_001271949,NM_001271950,NM_001271952
TPH1	1815	2	0.09187482	NM_004179
TPH2	2360	0	0	NM_173353
TPI1	1351	7144	440.8889	NM_001258026,NM_001159287,NM_000365
TPI1P2	2017	1	0.04133683	NR_002187
TPI1P3	1214	0	0	NR_027338
TPK1	2439	20	0.6836933	NM_001042482,NM_022445
TPM1	1566	35252	1876.874	NM_001330351,NM_001018020,NM_000366,NM_001018004,NM_001301244,NM_001018005,NM_001330346,NM_001018006,NM_001330344,NM_001018007,NM_001301289,NM_001018008
TPM2	1182	117765	8306.955	NM_003289,NM_001301226,NM_001301227,NM_213674
TPM3	7099	37236	437.3297	NM_001278190,NM_153649,NM_001043353,NR_103460,NM_001278191,NM_001278188,NM_001278189,NR_103461,NM_001043352,NM_001043351,NM_152263
TPM3P9	2932	8	0.2274936	NR_003148
TPM4	2630	1325	42.00522	NM_003290,NM_001145160
TPMT	3273	170	4.33058	NM_001346817,NM_001346818,NM_000367
TPO	3146	35	0.9275823	NM_175719,NM_175721,NM_175722,NM_001206744,NM_001206745,NM_000547
TPP1	3533	392	9.250934	NM_000391
TPP2	5534	588	8.858931	NM_003291,NM_001330588
TPPP	6022	140	1.938342	NM_007030
TPPP2	797	1	0.1046128	NM_173846
TPPP3	1151	113	8.185519	NM_015964,NM_016140
TPR	9706	708	6.081855	NM_003292
TPRA1	1885	96	4.246225	NM_001142646,NM_001136053,NR_073377
TPRG1	3657	48	1.094358	NM_198485
TPRG1-AS1	697	0	0	NR_046873
TPRG1-AS2	479	1	0.1740635	NR_046722
TPRG1L	2427	478	16.42106	NM_182752
TPRKB	659	196	24.79784	NM_001330387,NM_016058,NM_001330388,NM_001330392,NM_001330389,NM_001330390,NM_001330386,NM_001330391
TPRN	2631	32	1.01408	NM_001128228
TPRX1	1839	0	0	NM_198479
TPRXL	2260	0	0	NR_002223
TPSAB1	1194	34	2.374202	NM_003294
TPSB2	1165	18	1.288219	NM_024164
TPSD1	855	0	0	NM_012217
TPSG1	1105	0	0	NM_012467
TPST1	2051	46	1.869973	NM_003596
TPST2	1894	325	14.30693	NM_001008566,NM_003595
TPT1	4575	67684	1233.497	NM_001286272,NM_003295,NM_001286273
TPT1-AS1	1526	17	0.9288327	NR_024458
TPTE	2711	0	0	NM_199261,NM_001290224,NM_199260,NM_199259
TPTE2	1436	0	0	NR_073485,NR_073487,NM_130785,NM_001271850,NM_199254,NM_001141968,NR_073486
TPTE2P1	6477	0	0	NR_026730
TPTE2P3	2613	0	0	NR_002793
TPTE2P5	4362	1	0.01911426	NR_038259,NR_038258
TPTE2P6	2714	0	0	NR_002815
TPTEP1	1430	83	4.839329	NR_001591
TPX2	3662	44	1.001792	NM_012112
TRA2A	1933	296	12.76742	NM_001282759,NM_013293,NM_001282757,NM_001282758
TRA2B	4154	877	17.60258	NM_004593,NM_001243879
TRABD	2322	186	6.67873	NM_025204,NM_001320488,NR_135275,NM_001320487,NM_001320485,NM_001320484
TRABD2A	1974	0	0	NM_001307978,NM_001080824,NM_001277053
TRABD2B	7029	4	0.04744709	NM_001194986
TRADD	1495	13	0.7250121	NM_003789,NM_001323552
TRAF1	4303	21	0.4069032	NM_005658,NM_001190947,NM_001190945
TRAF2	2277	30	1.098503	NM_021138
TRAF3	7701	102	1.104323	NM_145725,NM_003300,NM_001199427,NM_145726
TRAF3IP1	3978	223	4.673941	NM_015650,NM_001139490
TRAF3IP2	4511	115	2.125534	NM_147686,NM_147200,NM_001164281,NM_001164283
TRAF3IP2-AS1	653	20	2.553642	NR_034108,NR_034110,NR_034109,NR_034111
TRAF3IP3	1066	52	4.067142	NM_001320143,NR_109871,NM_025228,NM_001320144,NM_001287754
TRAF4	2902	44	1.264149	NM_004295
TRAF5	4034	23	0.4753736	NM_001033910,NM_145759,NM_004619,NM_001319207
TRAF6	7928	134	1.409238	NM_145803,NM_004620
TRAF7	3667	148	3.365069	NM_032271
TRAFD1	3179	125	3.278405	NM_006700,NM_001143906
TRAIP	2024	2	0.08238775	NM_005879
TRAK1	5324	1863	29.17547	NM_014965,NR_146089,NM_001265610,NM_001265608,NM_001349249,NM_001349248,NM_001349245,NM_001042646,NM_001265609,NM_001349246,NM_001349247
TRAK2	6527	265	3.38513	NM_015049
TRAM1	3099	266	7.156541	NM_001317805,NM_001317804,NM_014294
TRAM1L1	2027	0	0	NM_152402
TRAM2	7057	91	1.075138	NM_012288
TRAM2-AS1	2064	38	1.535031	NR_103446,NR_103447
TRANK1	10484	95	0.7555091	NM_001329998,NM_014831
TRAP1	2137	1378	53.76353	NM_016292,NM_001272049
TRAPPC1	748	183	20.39824	NM_021210,NM_001166621,NR_030697,NR_030684
TRAPPC10	6969	265	3.170433	NM_003274
TRAPPC11	4435	271	5.094702	NM_021942,NM_199053
TRAPPC12	2524	338	11.1653	NM_001321102,NM_016030
TRAPPC13	1614	100	5.165824	NM_001093755,NM_001093756,NM_001243737,NM_024941,NR_003545
TRAPPC2	2860	14	0.4081362	NM_001128835,NM_014563,NM_001011658
TRAPPC2B	732	45	5.125598	NR_002166
TRAPPC2L	2192	212	8.063776	NM_001318532,NM_016209,NM_001318526,NR_134671,NM_001318527,NM_001318525,NM_001318530,NM_001318524,NR_134670,NM_001318529,NM_001318528
TRAPPC3	1337	134	8.356348	NM_001270895,NR_073098,NM_014408,NM_001270896,NR_073097,NM_001270897,NM_001270894
TRAPPC3L	1108	0	0	NM_001139444
TRAPPC4	1158	91	6.552031	NM_016146,NM_001318494,NM_001318490,NM_001318492,NM_001318489,NM_001318488,NM_001318486
TRAPPC5	679	275	33.76805	NM_174894,NM_001042461,NM_001042462
TRAPPC6A	811	37	3.803855	NM_001270893,NM_001270891,NM_001270892,NM_024108
TRAPPC6B	3267	227	5.793218	NM_001079537,NM_177452
TRAPPC8	6254	398	5.306013	NM_014939
TRAPPC9	7092	626	7.359507	NM_001321646,NM_001160372,NM_031466
TRAT1	1808	2	0.09223053	NM_016388,NM_001317747
TRDMT1	13174	36	0.2278389	NM_004412,NM_001321007,NM_001321006
TRDN	1844	26700	1207.24	NM_001256021,NM_001251987,NM_001256022,NM_006073,NM_001256020
TREH	1853	0	0	NM_001301065,NM_007180
TREM1	3122	791	21.12451	NM_001242589,NR_136332,NM_018643,NM_001242590
TREM2	1055	1	0.07902976	NM_001271821,NM_018965
TREML1	1340	4	0.2488848	NM_001271808,NM_001271807,NM_178174
TREML2	3823	95	2.07187	NM_024807
TREML3P	1137	4	0.2933207	NR_027256
TREML4	2070	6	0.2416707	NM_198153
TREML5P	213	0	0	NR_002794
TRERF1	7584	23	0.2528556	NM_001297573,NM_033502
TRERNA1	596	0	0	NR_051976
TREX1	1628	45	2.30463	NM_033629,NM_016381,NM_007248
TREX2	1255	0	0	NM_080701
TRG-AS1	3516	0	0	NR_040085
TRH	1890	0	0	NM_007117
TRHDE	5552	17	0.2552952	NM_013381
TRHDE-AS1	3955	2	0.04216253	NR_026836,NR_026837
TRHR	1414	0	0	NM_003301
TRIAP1	1182	189	13.33176	NM_016399
TRIB1	2809	5496	163.1316	NM_025195,NM_001282985
TRIB2	2839	74	2.173249	NM_021643,NR_027303
TRIB3	2487	5	0.1676244	NM_001301188,NM_001301190,NM_001301193,NM_001301196,NM_001301201,NM_021158
TRIL	5055	17	0.2803954	NM_014817
TRIM10	3545	0	0	NM_006778,NM_006778,NM_006778,NM_006778,NM_006778,NM_052828,NM_052828,NM_052828,NM_006778,NM_052828,NM_052828,NM_052828,NM_052828,NM_006778,NM_052828,NM_006778
TRIM11	2691	28	0.8675359	NM_145214
TRIM13	6954	128	1.534682	NM_005798,NM_052811,NM_213590,NM_001007278
TRIM14	1636	20	1.019271	NM_014788,NM_033219
TRIM15	2224	0	0	NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229,NM_033229
TRIM16	3110	86	2.305585	NM_001348121,NM_001348122,NM_006470,NM_001348124,NM_001348119,NM_001348125,NM_001348126,NM_001348120
TRIM16L	1982	127	5.342484	NM_001037330
TRIM17	2049	0	0	NM_016102,NM_001134855,NM_001024940
TRIM2	6792	27	0.3314433	NM_001302694,NM_001302693,NM_001302692,NM_015271,NM_001130067
TRIM21	1929	63	2.723024	NM_003141
TRIM22	3091	353	9.521795	NM_001199573,NM_006074
TRIM23	2386	178	6.220033	NM_001656,NM_033227,NM_033228
TRIM24	4004	212	4.414535	NM_003852,NM_015905
TRIM25	5744	750	10.88654	NM_005082
TRIM26	3385	136	3.349835	NM_001242783,NM_001242783,NM_003449,NM_003449,NM_003449,NM_001242783,NM_001242783,NM_003449,NM_003449,NM_001242783,NM_003449,NM_001242783,NM_003449,NM_001242783,NM_003449,NM_001242783
TRIM27	2969	85	2.386997	NM_006510,NM_006510,NM_006510,NM_006510,NM_006510,NM_006510,NM_006510
TRIM28	2959	830	23.38709	NM_005762
TRIM29	3019	2	0.05523445	NM_001330382,NM_012101
TRIM3	2881	87	2.517788	NM_006458,NM_001248006,NM_001248007,NM_033278
TRIM31	871	0	0	NM_007028,NM_007028,NR_134870,NR_134870,NM_007028,NR_134870,NM_007028,NM_007028,NR_134870,NR_134870,NM_007028,NR_134870,NR_134870,NR_134871,NM_007028,NR_134871,NR_134871,NR_134870,NR_134871,NR_134871,NR_134871,NR_134871,NR_134871,NM_007028
TRIM31-AS1	549	0	0	NR_126470,NR_126470,NR_126470,NR_126470,NR_126470,NR_126470,NR_126470,NR_126470
TRIM32	3719	153	3.430113	NM_001099679,NM_012210
TRIM33	8339	344	3.439439	NM_033020,NM_015906
TRIM34	957	0	0	NM_021616,NM_001003827,NM_130390
TRIM35	4111	38	0.7706891	NM_171982,NM_001304495
TRIM36	4202	1	0.01984208	NM_001017398,NM_001017397,NM_018700,NM_001300759,NM_001300752
TRIM37	4415	195	3.682536	NM_001320990,NM_001320987,NM_015294,NM_001320989,NM_001005207,NM_001320988
TRIM38	5629	194	2.873516	NM_006355
TRIM39	3339	73	1.822844	NM_021253,NM_021253,NM_172016,NM_021253,NM_172016,NM_172016,NM_172016,NM_172016,NM_172016,NM_021253,NM_172016,NM_021253,NM_021253,NM_021253
TRIM39-RPP21	1567	78	4.150197	NM_001199119,NM_001199119,NM_001199119,NM_001199119,NM_001199119,NM_001199119,NM_001199119
TRIM4	3458	31	0.747446	NM_033091,NM_033017
TRIM40	1917	0	0	NM_001286633,NM_001286633,NM_001286633,NM_001286633,NM_001286633,NM_001286633,NM_001286633,NM_001286633,NM_138700,NM_138700,NM_138700,NM_138700,NM_138700,NM_138700,NM_138700,NM_138700
TRIM41	2700	264	8.152359	NM_201627,NM_033549,NR_045218
TRIM42	2554	0	0	NM_152616
TRIM43	1675	0	0	NM_138800
TRIM43B	1668	0	0	NM_001164464
TRIM44	6063	373	5.129374	NM_017583
TRIM45	3581	135	3.143204	NM_001145635,NM_025188
TRIM46	3082	0	0	NM_025058,NM_001282378,NM_001256599,NM_001282379,NR_046329,NR_046327,NR_104150,NM_001256600,NM_001256601
TRIM47	2263	77	2.836934	NM_033452
TRIM48	1445	0	0	NM_024114
TRIM49	2163	0	0	NM_020358
TRIM49B	1359	0	0	NM_001206626
TRIM49C	2163	0	0	NM_001195234
TRIM49D1	1474	0	0	NM_001206627,NM_001206627
TRIM49D2	1649	1	0.05056179	NM_001105522,NM_001105522
TRIM5	3399	25	0.6132421	NM_033093,NM_033092,NM_033034
TRIM50	2050	4	0.1626856	NM_001281451,NM_001281450,NM_178125
TRIM51	1627	0	0	NM_032681
TRIM51HP	1007	0	0	NR_038174
TRIM52	2832	36	1.059869	NM_001346050,NM_001346051,NM_001346049,NM_032765,NM_001346048
TRIM52-AS1	827	270	27.22083	NR_102759,NR_102760,NR_102762,NR_102761
TRIM53AP	1730	0	0	NR_028346,NR_028346
TRIM54	2060	5389	218.1143	NM_187841,NM_032546
TRIM55	2763	598	18.04527	NM_033058,NM_184087,NM_184086,NM_184085
TRIM56	4723	59	1.041543	NM_030961
TRIM58	5156	11	0.1778783	NM_015431
TRIM59	3876	1	0.02151094	NM_173084
TRIM6	2940	4	0.1134373	NM_001198645,NM_058166,NM_001003818,NM_001198644
TRIM60	1842	0	0	NM_001258025,NM_152620
TRIM61	1580	0	0	NM_001012414
TRIM62	3841	17	0.3690182	NM_001330483,NM_018207
TRIM63	1770	14972	705.2607	NM_032588
TRIM64	1533	0	0	NM_001136486
TRIM64B	1533	0	0	NM_001164397
TRIM64C	1353	0	0	NM_001206631
TRIM65	3373	46	1.137063	NM_173547,NM_001256124
TRIM66	9753	19	0.1624271	NM_014818
TRIM67	8522	0	0	NM_001300889,NM_001004342
TRIM68	3352	38	0.9451978	NM_001304496,NM_018073
TRIM69	1903	24	1.051515	NM_001301144,NM_001301145,NM_080745,NM_001301146,NM_182985
TRIM6-TRIM34	3478	15	0.3595877	NM_001003819
TRIM7	2961	900	25.34237	NM_203295,NM_203296,NM_203297,NM_203294,NM_033342,NM_203293
TRIM71	8685	0	0	NM_001039111
TRIM72	2152	1302	50.44427	NM_001008274
TRIM73	1358	1	0.06139646	NM_198924
TRIM74	1289	6	0.3880981	NM_198853,NM_001317815
TRIM77	1353	0	0	NM_001271942,NM_001146162
TRIM8	2769	416	12.52603	NM_030912,NM_001345950,NR_144321
TRIM9	4926	4	0.06770312	NM_052978,NM_015163
TRIML1	1893	0	0	NM_178556
TRIML2	1709	1	0.04878666	NM_173553,NM_001303419
TRIO	11100	699	5.25046	NR_134469,NM_007118
TRIOBP	4739	197	3.465953	NM_138632,NM_001039141,NM_007032
TRIP10	2052	2722	110.5997	NM_001288962,NM_001288963,NM_004240,NR_110231
TRIP11	9996	347	2.894319	NM_001321851,NM_004239
TRIP12	9875	1628	13.7455	NM_001284216,NM_001348317,NM_001348316,NM_001348315,NM_001348325,NM_001348336,NM_001348326,NM_001348332,NM_001348331,NM_001348327,NM_001348330,NM_001348329,NM_001348323,NM_001348328,NM_001348321,NM_001348322,NM_001348324,NM_001284215,NM_001284214,NM_001348334,NM_001348318,NM_001348333,NM_001348319,NM_001348320,NM_001348335,NM_004238
TRIP13	1482	4	0.2250375	NM_004237,NM_001166260
TRIP4	2045	71	2.894731	NR_135855,NM_001321924,NM_016213
TRIP6	1752	32	1.522857	NM_003302
TRIQK	3763	34	0.7533345	NM_001171795,NM_001171798,NM_001171799,NM_001171796,NM_001191036,NM_001171797,NM_001191035
TRIT1	2056	46	1.865425	NR_132404,NM_017646,NR_132413,NR_132403,NR_132407,NR_132412,NR_132410,NR_132401,NM_001312692,NR_132408,NR_132409,NR_132405,NR_132415,NR_132414,NR_132402,NR_132406,NM_001312691
TRMO	1750	44	2.096321	NM_016481,NM_001330725
TRMT1	2178	178	6.814049	NM_001136035,NM_017722,NM_001142554
TRMT10A	3569	27	0.6307545	NM_001134666,NM_152292,NM_001134665
TRMT10B	2295	10	0.3632959	NR_104612,NM_001286953,NM_001286952,NM_001286951,NM_001286950,NM_001286954,NM_144964
TRMT10C	1845	211	9.535187	NM_017819
TRMT11	1951	74	3.162406	NM_001031712
TRMT112	1394	400	23.92436	NM_016404,NM_001286082,NM_001286084
TRMT12	2219	41	1.540528	NM_017956
TRMT13	3143	199	5.279002	NR_135078,NM_019083
TRMT1L	4407	455	8.608183	NM_001202423,NM_030934
TRMT2A	2986	128	3.574072	NM_182984,NM_001331039,NM_022727,NM_001257994
TRMT2B	3107	94	2.522492	NM_024917,NM_001167970,NM_001167971,NM_001167972
TRMT44	2846	49	1.435504	NM_152544
TRMT5	5296	56	0.8816235	NM_020810
TRMT6	2239	127	4.729255	NM_015939,NM_001281467
TRMT61A	3241	69	1.775061	NM_152307
TRMT61B	1843	64	2.895328	NM_017910
TRMU	1881	39	1.728697	NM_001282783,NM_001282784,NR_104240,NR_104241,NM_018006,NM_001282782,NM_001282785
TRNAU1AP	1867	53	2.366872	NR_003109,NM_017846
TRNP1	1949	14	0.5989069	NM_001013642
TRNT1	2215	56	2.107936	NM_182916,NM_001302946
TRO	1661	120	6.023581	NM_177556,NM_001039705,NM_001271183,NM_177557,NM_001271184,NM_016157,NR_073148,NR_073149
TROAP	2618	0	0	NM_001100620,NM_001278324,NM_005480
TROVE2	2080	81	3.246869	NM_001042369,NM_004600,NM_001173524,NM_001173525,NM_001331020,NM_001042370
TRPA1	5190	0	0	NM_007332
TRPC1	4170	19	0.3798925	NM_003304,NM_001251845
TRPC2	1213	0	0	NR_002720
TRPC3	3330	1	0.02503796	NM_001130698,NM_003305
TRPC4	3184	2	0.05237211	NM_016179,NM_003306,NM_001135958,NM_001135957,NM_001135956,NM_001135955
TRPC4AP	3170	613	16.12294	NM_199368,NM_015638
TRPC5	5840	0	0	NM_012471
TRPC5OS	2755	0	0	NM_001195577,NM_001195576,NM_001195578
TRPC6	4612	3	0.05423443	NM_004621
TRPC7	2935	0	0	NM_001167577,NM_001167576,NM_020389
TRPC7-AS2	765	0	0	NR_133682
TRPM1	987	0	0	NM_001252024,NM_001252020,NM_002420,NM_001252030
TRPM2	5876	25	0.3547328	NM_001320350,NM_001320351,NM_001320352,NR_038257,NM_003307
TRPM2-AS	873	0	0	NR_109964
TRPM3	1362	0	0	NM_024971,NM_206947,NM_206946,NM_206944,NM_206945,NM_020952,NM_001007471,NM_206948,NM_001007470
TRPM4	4096	201	4.091469	NM_001321281,NM_001195227,NM_001321282,NM_001321285,NM_001321283,NM_017636
TRPM5	3928	0	0	NM_014555
TRPM6	8244	19	0.1921581	NM_017662,NM_001177311,NM_001177310
TRPM7	10399	336	2.693958	NM_001301212,NM_017672
TRPM8	5621	0	0	NM_024080
TRPS1	10017	96	0.799055	NM_001330599,NM_001282902,NM_001282903,NM_014112
TRPT1	1059	262	20.62759	NM_001033678,NM_001160393,NM_001160390,NM_001160392,NM_031472,NM_001330298,NM_001160389
TRPV1	4047	19	0.3914385	NM_080704,NM_080705,NM_080706,NM_018727
TRPV2	2808	43	1.276775	NM_016113
TRPV3	6113	14	0.1909487	NM_145068,NM_001258205
TRPV4	3048	1	0.02735446	NM_001177433,NM_021625,NM_001177428,NM_147204,NM_001177431
TRPV5	2867	0	0	NM_019841
TRPV6	2911	1	0.02864184	NM_018646
TRRAP	12677	385	2.532138	NM_003496,NM_001244580
TRUB1	3412	26	0.6353418	NM_139169
TRUB2	1700	111	5.443988	NM_015679,NM_001329863,NM_001329861,NM_001329862
TRY2P	2055	0	0	NR_036483
TSACC	750	2	0.2223371	NM_001304821,NM_001304824,NM_001304823,NM_001304825,NM_001304826,NM_001304822,NM_001304819,NM_001304817,NM_001304820,NR_130913,NM_001304818,NM_144627
TSC1	8616	440	4.257848	NM_001162426,NM_001162427,NM_000368
TSC2	5734	633	9.204266	NM_001318829,NM_001318832,NM_001077183,NM_001318827,NM_001318831,NM_001114382,NM_000548
TSC22D1	2877	2897	83.956	NM_001243797,NM_006022,NM_001243799,NM_183422,NM_001243798
TSC22D1-AS1	2842	33	0.9681284	NR_038381
TSC22D2	4769	1022	17.86762	NR_130136,NM_014779,NM_001303264
TSC22D3	2201	1445	54.73825	NM_001015881,NM_198057,NM_004089,NM_001318468,NM_001318470
TSC22D4	2383	167	5.842996	NR_130119,NM_001303043,NR_130118,NM_030935
TSEN15	1880	164	7.27326	NR_023349,NR_125335,NM_001127394,NM_052965,NM_001300764,NM_001300766
TSEN2	2023	54	2.225569	NM_025265,NM_001321277,NR_135607,NM_001321278,NM_001145392,NM_001145394,NM_001321279,NM_001145393
TSEN34	2261	150	5.531384	NM_001282333,NM_001282332,NM_024075,NM_001077446
TSEN54	1941	36	1.546394	NM_207346
TSFM	1951	236	10.08551	NM_001172697,NM_001172696,NM_005726,NM_001172695
TSG1	4798	0	0	NR_015362
TSG101	1548	368	19.82075	NM_006292
TSGA10	3793	5	0.1099082	NR_146055,NR_146054,NM_001349013,NM_001349014,NM_025244,NM_001349012,NR_146001,NR_146053,NM_182911
TSGA10IP	1726	0	0	NM_152762
TSGA13	1653	0	0	NM_001304968,NM_052933
TSHB	537	0	0	NM_001277991,NM_000549
TSHR	1187	3	0.2107238	NM_001142626,NM_000369,NM_001018036
TSHZ1	4992	93	1.553286	NM_001308210,NM_005786
TSHZ2	12187	18	0.1231456	NM_001193421,NM_173485
TSHZ3	2542	46	1.508778	NM_020856,NR_138035,NR_138034,NR_138036
TSIX	37027	1076	2.422908	NR_003255
TSKS	1812	1	0.04601346	NM_021733
TSKU	3564	21	0.4912751	NM_001318478,NM_001258210,NM_015516,NM_001318479,NM_001318477
TSL	1092	0	0	NR_122122,NR_122123
TSLP	2411	22	0.7607967	NR_045089,NM_033035,NM_138551
TSN	3327	442	11.07676	NR_048556,NR_048557,NR_048558,NR_048559,NM_004622,NM_001261401
TSNARE1	1972	70	2.959608	NM_001291931,NM_145003
TSNAX	2649	438	13.7859	NM_005999
TSNAX-DISC1	3557	0	0	NR_028400,NR_028393,NR_028398,NR_028399,NR_028397,NR_028395,NR_028396,NR_028394
TSNAXIP1	2232	0	0	NM_001288993,NM_001288990,NM_001288991,NM_001288994,NM_018430,NM_001288992
TSPAN1	1629	7	0.3582779	NM_005727
TSPAN10	1637	0	0	NM_001290212,NR_110866,NM_031945
TSPAN11	5562	5	0.07495181	NM_001080509
TSPAN12	2564	16	0.5202895	NM_012338
TSPAN13	1902	31	1.358921	NM_014399
TSPAN14	5579	196	2.929158	NM_001128309,NM_030927
TSPAN15	1699	66	3.238871	NM_012339
TSPAN16	1049	0	0	NM_001282509,NR_104199,NM_001282510,NM_012466
TSPAN17	2588	260	8.3763	NM_130465,NM_001006616,NM_012171
TSPAN18	4234	82	1.614753	NM_130783
TSPAN19	1020	0	0	NM_001100917
TSPAN2	3137	30	0.7973516	NM_001308316,NM_005725,NM_001308315
