Gene name	max length	read count	rpkm	IDs
SORBS1	5969	186	1.001334	NM_001034955,NM_001290298,NM_001034956,NM_001290297,NM_001034957,NM_001034954,NM_024991,NM_001290294,NM_001290296,NM_001290295,NM_006434,NM_015385
SORBS2	5242	82	0.5026717	NM_001145670,NM_001145674,NM_001145671,NM_001145675,NM_003603,NM_021069,NM_001270771,NM_001145672,NM_001145673
SORBS3	2040	4915	77.42139	NM_005775,NM_001018003
SORCS1	7607	0	0	NM_052918,NM_001206569,NM_001206570,NM_001013031,NM_001206571,NM_001206572
SORCS2	6053	1283	6.811199	NM_020777
SORCS3	5764	0	0	NM_014978
SORCS3-AS1	1294	0	0	NR_104028
SORD	2813	348	3.975366	NR_034039,NM_003104
SORL1	10973	1	0.00292848	NM_003105
SORT1	7026	646	2.954554	NM_001205228,NM_002959
SOS1	8318	2026	7.82687	NM_005633
SOS2	5632	665	3.794255	NM_006939
SOST	2300	0	0	NM_025237
SOSTDC1	1869	0	0	NM_015464
SOWAHA	3474	4	0.03699966	NM_175873
SOWAHB	2921	6	0.06600659	NM_001029870
SOWAHC	4654	479	3.307324	NM_023016
SOWAHD	1590	5	0.101051	NM_001105576
SOX1	4108	1	0.007822349	NM_005986
SOX10	2862	0	0	NM_006941
SOX11	8719	95	0.3501261	NM_003108
SOX12	4658	1497	10.32737	NM_006943
SOX13	4073	190	1.499018	NM_005686
SOX14	2039	0	0	NM_004189
SOX15	1394	37	0.8529165	NM_006942
SOX17	2350	0	0	NM_022454
SOX18	1705	0	0	NM_018419
SOX2	2512	1	0.01279228	NM_003106
SOX21	2919	0	0	NM_007084
SOX21-AS1	2986	0	0	NR_046514
SOX2-OT	3138	0	0	NR_075093,NR_075092,NR_075091,NR_075089,NR_004053,NR_075090
SOX3	2074	0	0	NM_005634
SOX30	2162	7	0.1040423	NM_007017,NM_178424,NM_001308165
SOX4	4878	3972	26.16586	NM_003107
SOX5	7483	2	0.00858859	NM_178010,NM_001261415,NM_001330785,NM_006940,NM_001261414,NM_152989
SOX6	8919	2	0.007205787	NM_001145811,NM_033326,NM_017508,NM_001145819
SOX7	3278	13	0.1274389	NM_031439
SOX8	3049	19	0.200246	NM_014587
SOX9	3934	223	1.821537	NM_000346
SOX9-AS1	3033	0	0	NR_103737,NR_103738
SP1	7513	2249	9.619304	NM_138473,NM_003109,NM_001251825
SP100	2308	2348	32.69112	NM_001206702,NM_001206704,NM_001080391,NM_001206703,NM_003113,NM_001206701
SP110	2577	341	4.25214	NM_004509,NM_001185015,NM_004510,NM_080424
SP140	3250	8	0.07909959	NM_001278453,NM_001278451,NM_001278452,NM_001005176,NM_007237
SP140L	2668	195	2.348639	NM_001308162,NM_001308163,NM_138402
SP2	3112	393	4.058079	NM_003110
SP2-AS1	2182	21	0.309266	NR_103857,NR_103856
SP3	6350	2642	13.36985	NM_003111,NM_001017371,NM_001172712
SP4	448	119	8.535648	NM_003112,NM_001326542,NM_001326543,NR_137166
SP5	1947	2	0.03300894	NM_001003845
SP6	3805	0	0	NM_199262,NM_001258248
SP7	2973	0	0	NM_001300837,NM_001173467,NM_152860
SP8	3633	0	0	NM_198956,NM_182700
SP9	1455	1	0.02208536	NM_001145250
SPA17	937	131	4.492616	NM_017425
SPAAR	1546	5	0.1039269	NM_001348107
SPACA1	1499	0	0	NM_030960
SPACA3	513	6	0.3758387	NM_173847,NM_001317225,NM_001317226
SPACA4	972	0	0	NM_133498
SPACA5	732	0	0	NM_205856,NM_205856
SPACA5B	595	0	0	NM_001079900,NM_001079900
SPACA6	977	120	3.946883	NR_024330,NM_001316972,NM_001316994
SPACA6P-AS	3962	0	0	NR_108100
SPACA7	783	0	0	NM_145248
SPACA9	2244	224	3.207693	NM_001316900,NM_001316897,NM_018956,NR_133631,NM_001316898
SPAG1	3749	110	0.9428548	NM_003114,NM_172218
SPAG11A	756	0	0	NM_001081552
SPAG11B	651	0	0	NM_058200,NM_058206,NM_016512,NM_058202,NM_058201,NM_058207,NM_058203,NM_058203
SPAG16	2362	338	4.598375	NM_024532,NM_001025436,NR_047660,NR_047659
SPAG17	7239	0	0	NM_206996
SPAG4	1487	37	0.7995734	NM_003116,NM_001317931
SPAG5	3808	36	0.3037898	NM_006461
SPAG5-AS1	1365	11	0.258957	NR_040012
SPAG6	2784	0	0	NM_012443,NM_001253854,NM_172242,NM_001253855
SPAG7	1025	996	31.22504	NM_004890
SPAG8	1701	29	0.5478495	NM_172312,NM_001039592
SPAG9	8231	2780	10.85325	NM_001130527,NM_001130528,NM_001251971,NM_003971
SPAM1	2424	0	0	NM_001174046,NM_001174044,NM_001174045,NM_153189,NM_003117
SPANXA1	418	0	0	NM_013453,NM_013453
SPANXA2	418	0	0	NM_145662,NM_145662
SPANXA2-OT1	1699	0	0	NR_037183
SPANXB1	469	0	0	NM_032461,NM_032461
SPANXC	441	0	0	NM_022661
SPANXD	692	0	0	NM_032417
SPANXN1	613	0	0	NM_001009614
SPANXN2	543	0	0	NM_001009615
SPANXN3	590	0	0	NM_001009609
SPANXN4	431	0	0	NM_001009613
SPANXN5	561	0	0	NM_001009616
SPARC	3588	152954	1369.859	NM_001309443,NM_003118,NM_001309444
SPARCL1	3019	0	0	NM_004684,NM_001291977,NM_001128310,NM_001291976
SPAST	5213	537	3.310199	NM_199436,NM_014946
SPATA1	2155	3	0.0447344	NM_001310156
SPATA12	2413	0	0	NM_181727
SPATA13	1905	1425	24.0374	NM_001286792,NM_001286793,NM_001286794,NM_001286795,NM_153023,NM_001166271,NR_104595
SPATA13-AS1	433	0	0	NR_046531
SPATA16	2107	0	0	NM_031955
SPATA17	2275	6	0.08474956	NM_138796
SPATA17-AS1	420	0	0	NR_125784
SPATA18	4459	1295	9.332541	NM_001346103,NR_144359,NM_145263,NM_001297608,NM_001346102,NR_123728
SPATA19	907	0	0	NM_001291992,NM_174927
SPATA2	4056	521	4.127693	NM_001135773,NM_006038
SPATA20	2774	1690	19.57708	NM_022827,NM_001258372,NM_001258373
SPATA21	2015	0	0	NM_198546
SPATA22	1409	0	0	NM_001170699,NM_001321337,NM_032598,NM_001170695,NM_001170698,NM_001321336,NM_001170696,NM_001170697
SPATA24	678	18	0.8531206	NM_194296
SPATA25	719	13	0.5810079	NM_080608
SPATA2L	2339	426	5.852575	NM_152339
SPATA3	870	0	0	NM_139073
SPATA31A1	4259	0	0	NM_001085452,NM_001085452
SPATA31A3	4223	0	0	NM_001083124
SPATA31A5	4226	0	0	NM_001113541,NM_001113541,NM_001113541
SPATA31A6	4214	0	0	NM_001145196
SPATA31A7	4223	0	0	NM_015667,NM_015667,NM_015667
SPATA31C1	3779	0	0	NM_001145124
SPATA31C2	3761	0	0	NM_001166137
SPATA31D1	4833	0	0	NM_001001670
SPATA31D3	4927	0	0	NM_207416
SPATA31D4	4923	0	0	NM_001145197
SPATA31D5P	4864	0	0	NR_026851
SPATA31E1	4447	0	0	NM_178828
SPATA32	1284	0	0	NM_152343
SPATA33	1548	74	1.536131	NM_153025,NR_073516,NR_073515,NM_001271907,NM_001271910,NM_001271908,NM_001271909
SPATA3-AS1	3509	0	0	NR_033879
SPATA4	1233	11	0.2866799	NM_144644
SPATA41	1564	0	0	NR_028139,NR_028140
SPATA42	535	0	0	NR_049777,NR_034168
SPATA45	504	0	0	NM_001024601
SPATA46	1173	0	0	NM_182581
SPATA5	8140	131	0.5171475	NM_001317799,NM_001345856,NM_145207
SPATA5L1	2579	330	4.111783	NR_136645,NR_027635,NM_001323640,NR_136646,NR_136648,NR_136647,NM_024063
SPATA6	5008	228	1.462979	NM_001286239,NM_001286238,NM_019073
SPATA6L	3746	3	0.02573482	NM_001039395
SPATA7	2013	326	5.20405	NM_001040428,NM_018418
SPATA8	910	0	0	NM_001304804,NM_173499,NM_001304805,NM_001304806
SPATA8-AS1	496	0	0	NR_102754,NR_102753
SPATA9	2169	3	0.04444565	NM_031952,NM_001349303,NR_125329,NR_125328,NR_125327,NR_125330
SPATC1	1896	0	0	NM_198572,NM_001134374
SPATC1L	1165	567	15.63957	NM_001142854,NM_032261
SPATS1	1108	0	0	NM_145026
SPATS2	3882	698	5.777866	NR_120663,NM_023071,NM_001293286,NM_001293285
SPATS2L	6122	2928	15.36899	NM_001100424,NM_001100423,NM_001282743,NM_015535,NM_001282735,NM_001100422,NM_001282744
SPC24	2432	8	0.1057046	NM_001317032,NM_001317031,NM_182513,NM_001317033
SPC25	1346	13	0.3103601	NM_020675
SPCS1	1084	2730	80.9284	NM_014041
SPCS2	2708	3166	37.56902	NM_014752
SPCS3	4596	3556	24.86276	NM_021928
SPDEF	1866	0	0	NM_012391,NM_001252294
SPDL1	5175	574	3.564258	NM_017785,NM_001329641,NM_001329640,NM_001329643,NM_001329639,NM_001329642
SPDYA	1742	18	0.3320412	NM_182756,NM_001008779,NM_001142634
SPDYC	882	0	0	NM_001008778
SPDYE1	2650	7	0.08488281	NM_175064
SPDYE10P	2918	0	0	NR_146079,NR_146079,NR_146079
SPDYE13P	2332	0	0	NR_146073,NR_146073,NR_146073,NR_146073,NR_146073,NR_146073
SPDYE14P	2332	0	0	NR_146072,NR_146072,NR_146072,NR_146072,NR_146072,NR_146072
SPDYE15P	2332	0	0	NR_146074,NR_146074,NR_146074,NR_146074,NR_146074,NR_146074
SPDYE2	1983	13	0.210663	NM_001031618,NM_001031618
SPDYE2B	1983	0	0	NM_001166339,NM_001166339
SPDYE3	3185	4	0.04035693	NM_001004351
SPDYE4	923	0	0	NM_001128076
SPDYE5	3147	14	0.1429548	NM_001306141
SPDYE6	3145	0	0	NM_001146210
SPDYE7P	1064	4	0.1208053	NR_003666
SPDYE8P	2884	6	0.06685341	NR_003664,NR_003664,NR_003664
SPECC1	4891	178	1.169472	NM_001033553,NM_001033554,NM_001033555,NM_152904,NM_001243439,NM_001243438
SPECC1L	6558	2845	13.9405	NM_001254733,NM_015330,NM_001145468,NM_001254732
SPECC1L-ADORA2A	6289	0	0	NR_103546
SPEF1	1587	3	0.06074519	NM_015417
SPEF2	2982	86	0.9267411	NM_024867,NM_144722
SPEG	1432	503	11.28736	NM_005876,NM_001173476
SPEM1	982	0	0	NM_199339
SPEN	12227	1543	4.055212	NM_015001
SPERT	1540	0	0	NM_152719,NM_001286342,NM_001286341
SPESP1	1431	126	2.829427	NM_145658
SPG11	7788	1506	6.213933	NM_001160227,NM_025137
SPG20	4822	4722	31.4678	NM_015087,NM_001142295,NM_001142296,NM_001142294
SPG20-AS1	777	6	0.2481406	NR_045181,NR_045180
SPG21	1832	4064	71.28461	NM_001127890,NM_001127889,NM_016630
SPG7	2311	1651	22.95698	NM_003119,NM_199367
SPHAR	1122	0	0	NM_006542
SPHK1	2184	1693	24.90989	NM_001142601,NM_001142602,NM_021972,NM_182965
SPHK2	2492	663	8.54935	NM_001204159,NM_001204160,NM_001204158,NM_020126,NM_001243876
SPHKAP	6913	5	0.02324187	NM_030623,NM_001142644
SPI1	1408	2	0.04564518	NM_003120,NM_001080547
SPIB	3526	0	0	NM_003121,NM_001243998,NM_001244000,NM_001243999
SPIC	1132	0	0	NM_152323
SPICE1	5448	154	0.9083458	NM_001331078,NM_001331079,NM_144718
SPIDR	3380	2353	22.37035	NM_001282919,NM_001282916,NR_104581,NM_001080394
SPIN1	4534	3191	22.61585	NM_006717
SPIN2A	1319	36	0.8770519	NM_019003
SPIN2B	966	173	5.754884	NM_001006682,NM_001006681,NM_001006683,NM_001282462,NM_001282461
SPIN3	4459	311	2.241251	NR_027139,NM_001010862
SPIN4	4112	173	1.35195	NM_001012968
SPINK1	610	0	0	NM_003122
SPINK13	509	0	0	NR_138538,NM_001040129
SPINK14	609	0	0	NM_001001325
SPINK2	633	0	0	NM_021114,NM_001271720,NM_001271719,NM_001271718,NM_001271722,NM_001271721,NR_073417,NR_073418,NR_073419
SPINK4	402	0	0	NM_014471
SPINK5	2915	2	0.02204748	NM_006846,NM_001127698,NM_001127699
SPINK6	733	0	0	NM_001195290,NM_205841
SPINK7	549	0	0	NM_032566
SPINK8	440	0	0	NM_001080525
SPINK9	453	0	0	NM_001040433
SPINT1	2332	0	0	NM_181642,NM_003710,NM_001032367
SPINT2	1631	8	0.1576172	NM_021102,NM_001166103
SPINT3	476	0	0	NM_006652
SPINT4	528	0	0	NM_178455
SPIRE1	5402	1141	6.787325	NM_001128626,NM_001128627,NM_020148
SPIRE2	3244	35	0.3467008	NM_032451
SPN	6906	0	0	NM_001030288,NM_003123
SPNS1	2213	2617	38.00055	NM_001142448,NM_001142450,NM_001142451,NM_001142449,NM_032038
SPNS2	3444	0	0	NM_001124758
SPNS3	1756	0	0	NM_182538,NM_001320449
SPO11	1817	0	0	NM_198265,NM_012444
SPOCD1	3923	160	1.310597	NM_001281988,NM_144569,NM_001281987
SPOCK1	4827	11405	75.92513	NM_004598
SPOCK2	5446	8	0.04720412	NM_014767,NM_001134434,NM_001244950
SPOCK3	2796	0	0	NM_001204355,NM_001040159,NM_001204356,NM_001204352,NM_001251967,NM_001204354,NM_016950,NM_001204358,NM_001204353
SPON1	5137	6076	38.00807	NM_006108
SPON2	1864	10012	172.6007	NM_001199021,NM_001128325,NM_012445
SPOP	3038	1722	18.21432	NM_001007226,NM_001007227,NM_001007228,NM_001007230,NM_001007229,NM_003563
SPOPL	5734	557	3.121513	NM_001001664
SPOUT1	4286	481	3.606289	NM_016390
SPP1	1814	9	0.159431	NM_001040058,NM_001040060,NM_001251829,NM_000582,NM_001251830
SPP2	1019	0	0	NM_006944
SPPL2A	2003	1549	24.85067	NM_032802
SPPL2B	3751	1594	13.65554	NM_001077238,NM_152988
SPPL2C	2183	0	0	NM_175882,NM_175882
SPPL3	4129	1867	14.53005	NM_139015
SPR	1459	731	16.10014	NM_003124
SPRED1	7255	1831	8.109957	NM_152594
SPRED2	4442	2071	14.98198	NM_001128210,NM_181784
SPRED3	5074	116	0.7346409	NR_073032,NM_001042522
SPRN	3173	132	1.336815	NM_001012508
SPRNP1	2241	0	0	NR_033789
SPRR1A	641	0	0	NM_001199828,NM_005987
SPRR1B	619	0	0	NM_003125
SPRR2A	677	0	0	NM_005988
SPRR2B	675	0	0	NM_001017418
SPRR2C	678	0	0	NR_003062
SPRR2D	682	0	0	NM_006945
SPRR2E	681	0	0	NM_001024209
SPRR2F	671	0	0	NM_001014450
SPRR2G	650	0	0	NM_001014291
SPRR3	986	0	0	NM_001097589,NM_005416
SPRR4	745	0	0	NM_173080
SPRTN	4493	425	3.039626	NM_001010984,NM_032018,NM_001261462
SPRY1	2529	1332	16.92478	NM_199327,NM_001258038,NM_001258039,NM_005841
SPRY2	2602	805	9.941597	NM_001318536,NM_005842,NM_001318537,NM_001318538
SPRY3	9094	24	0.08480547	NM_005840,NM_001304990,NM_005840
SPRY4	5319	387	2.338022	NM_001127496,NM_001293290,NM_030964,NM_001293289
SPRY4-IT1	689	0	0	NR_131221
SPRYD3	2932	1339	14.67521	NM_032840
SPRYD4	2105	156	2.381442	NM_207344
SPRYD7	3101	226	2.341932	NM_020456,NR_023351,NM_001127482
SPSB1	3117	650	6.70107	NM_025106
SPSB2	1504	457	9.764184	NM_001146316,NM_032641,NM_001319670
SPSB3	1496	919	19.7402	NM_080861,NM_001324081
SPSB4	2908	0	0	NM_080862
SPTA1	8017	0	0	NM_003126
SPTAN1	7832	8295	34.03387	NM_003127,NM_001130438,NM_001195532
SPTB	10064	14	0.0447018	NM_000347,NM_001024858
SPTBN1	10221	9901	31.12815	NM_178313,NM_003128
SPTBN2	7867	34	0.1388792	NM_006946
SPTBN4	8687	26	0.09617697	NM_025213,NM_020971
SPTBN5	11723	13	0.03563462	NM_016642
SPTLC1	2857	3035	34.13627	NM_001281303,NM_178324,NM_006415
SPTLC2	8164	817	3.215782	NM_004863
SPTLC3	3845	110	0.9193141	NM_018327
SPTSSA	2534	1166	14.7863	NM_138288
SPTSSB	3312	0	0	NM_001040100,NM_001320679
SPTY2D1	5734	861	4.825175	NM_194285
SPTY2D1-AS1	1437	17	0.3801542	NR_038360
SPX	2319	0	0	NR_135187,NR_135188,NM_030572
SPZ1	1871	0	0	NM_032567
SQLE	2989	1078	11.58939	NM_003129
SQOR	1810	1822	32.34725	NM_021199,NM_001271213
SQSTM1	2832	28946	328.4452	NM_003900,NM_001142298,NM_001142299
SRA1	1467	898	19.67043	NR_045586,NM_001253764,NM_001035235,NR_045587
SRBD1	3694	333	2.896776	NM_018079
SRC	4113	1960	15.31316	NM_198291,NM_005417
SRCAP	10474	2296	7.044123	NM_006662
SRCIN1	7050	0	0	NM_025248
SRD5A1	2831	281	3.189584	NM_001324322,NM_001047,NR_136739,NM_001324323
SRD5A1P1	2155	0	0	NR_028597
SRD5A2	2445	61	0.8017123	NM_000348
SRD5A3	4081	677	5.330767	NM_024592
SRD5A3-AS1	926	10	0.3470217	NR_037969
SREBF1	4050	6432	51.03388	NM_001005291,NM_004176,NM_001321096
SREBF2	5786	5448	30.25703	NM_004599,NR_103834
SREK1	6797	1007	4.760798	NM_139168,NM_001077199,NM_001323535,NM_001323529,NM_001323533,NM_001323527,NM_001270492,NM_001323534
SREK1IP1	6853	623	2.921292	NM_173829
SRF	4205	1236	9.445394	NM_001292001,NM_003131
SRFBP1	2836	231	2.617419	NM_152546
SRGAP1	8513	1226	4.627809	NM_001346201,NM_020762
SRGAP2	4115	1536	11.99469	NM_001170637,NM_015326,NM_001300952
SRGAP2-AS1	2504	0	0	NR_104189
SRGAP2B	5925	1048	5.683823	NM_001271870,NM_001330684
SRGAP2C	5978	393	2.112536	NM_001271872,NM_001329984
SRGAP2D	2301	40	0.5586129	NR_120535,NR_120535
SRGAP3	8961	65	0.2330904	NM_001033117,NM_014850
SRGAP3-AS2	1293	0	0	NR_121664,NR_121663
SRGAP3-AS3	1223	0	0	NR_103443
SRGN	1298	26	0.6436744	NM_001321054,NM_001321053,NM_002727
SRI	908	2808	99.37539	NM_198901,NM_001256891,NM_003130,NM_001256892
SRL	5592	0	0	NM_001098814,NM_001323667,NM_001323668
SRM	1273	2428	61.28975	NM_003132
SRMS	2402	0	0	NM_080823
SRP14	1180	8757	238.4739	NM_003134,NM_001309434
SRP14-AS1	2536	117	1.482532	NR_040061,NR_040062,NR_040059,NR_040060
SRP19	1407	826	18.86486	NM_001204199,NM_001204196,NM_001204193,NM_003135,NM_001204194
SRP54	2281	1406	19.80741	NM_001146282,NM_003136
SRP68	2850	2680	30.21743	NM_001260502,NR_048541,NM_001260503,NM_014230
SRP72	3693	2739	23.83309	NM_006947,NM_001267722
SRP9	1496	4820	103.534	NM_001130440,NM_003133
SRPK1	4390	892	6.529319	NM_003137,NR_034069
SRPK2	3765	919	7.843648	NM_182692,NM_001278273,NM_182691
SRPK3	1999	9	0.1446763	NM_001170761,NM_014370,NM_001170760
SRPRA	3008	4638	49.54736	NM_003139,NM_001177842
SRPRB	2827	2364	26.87134	NM_021203
SRPX	1843	5641	98.35543	NM_001170751,NM_001170752,NM_006307,NM_001170750
SRPX2	2190	2301	33.76293	NM_014467
SRR	2321	610	8.44544	NM_021947,NM_001304803
SRRD	1293	299	7.43088	NM_001013694
SRRM1	3970	1594	12.90225	NM_005839,NM_001303449,NM_001303448
SRRM2	9353	7085	24.34201	NM_016333
SRRM2-AS1	1371	2	0.04687703	NR_027275,NR_027274
SRRM3	3703	565	4.903005	NM_001110199,NM_001291831
SRRM4	8477	0	0	NM_194286
SRRM5	2398	85	1.139036	NM_001145641
SRRT	2998	2297	24.6205	NM_001128852,NM_001128853,NM_015908,NM_001128854
SRSF1	5643	3009	17.13483	NM_006924,NR_034041,NM_001078166
SRSF10	7796	2410	9.933741	NM_001191007,NM_006625,NM_006625,NM_001191009,NM_001191007,NM_001191006,NR_034035,NM_054016,NM_054016,NR_034035,NM_001300936,NM_001300936,NM_001300937,NM_001300937,NM_001191009,NM_001191005,NM_001191006,NM_001191005
SRSF11	2792	2141	24.6416	NM_001190987,NM_004768
SRSF12	3599	7	0.06250054	NM_080743
SRSF2	2963	3727	40.41991	NR_036608,NM_001195427,NM_003016
SRSF3	3144	5009	51.19601	NR_036610,NM_003017
SRSF4	2530	2289	29.0732	NM_005626
SRSF5	1551	3688	76.40939	NM_006925,NM_001039465,NM_001320214
SRSF6	3746	3081	26.42966	NR_034009,NM_006275
SRSF7	2489	1610	20.78589	NM_001195446,NM_001031684
SRSF8	3876	973	8.066714	NM_032102,NR_103726
SRSF9	1163	1625	44.89947	NM_003769
SRXN1	2689	1299	15.52337	NM_080725
SRY	887	0	0	NM_003140
SS18	3436	1742	16.29156	NM_001308201,NM_005637,NM_001007559
SS18L1	4699	365	2.49606	NM_198935,NR_125981,NR_125980,NM_001301778
SS18L2	931	370	12.77084	NM_016305
SSB	2030	3194	50.55993	NM_003142,NM_001294145
SSBP1	897	1167	41.80671	NM_003143,NM_001256513,NR_046269,NM_001256510,NM_001256512,NM_001256511
SSBP2	8805	1030	3.759027	NM_001256733,NM_001256732,NM_001256735,NM_001256734,NM_012446,NM_001345886,NM_001256736
SSBP3	3194	1960	19.71918	NM_001009955,NM_145716,NM_018070
SSBP3-AS1	2621	0	0	NR_103541
SSBP4	1721	2655	49.57369	NM_032627,NM_001009998
SSC4D	2806	28	0.320655	NM_080744
SSC5D	4910	1400	9.162503	NM_001195267,NM_001144950
SSFA2	2645	2604	31.6361	NM_001287503,NM_001130445,NR_109843,NM_006751,NM_001287504,NM_001287505
SSH1	2347	2788	38.17221	NM_001161331,NM_018984,NM_001161330
SSH2	1009	275	8.758084	NM_001282131,NM_001282129,NM_033389,NM_001282130
SSH3	2878	1025	11.4446	NM_017857
SSMEM1	1156	0	0	NM_145268
SSNA1	941	1091	37.25656	NM_003731
SSPN	4531	518	3.673697	NM_001135823,NM_005086
SSPO	15579	58	0.1196344	NM_198455
SSR1	9697	4989	16.5327	NM_001292008,NM_003144,NR_120448
SSR2	1124	8561	244.7517	NM_003145
SSR3	4358	6343	46.77083	NM_001308204,NM_007107,NM_001308205,NM_001308197
SSR4	752	5183	221.4782	NM_006280,NR_037927,NM_001204527,NM_001204526
SSR4P1	2257	149	2.121399	NR_027292
SSRP1	2819	2838	32.35079	NM_003146
SSSCA1	787	429	17.51661	NM_001303024,NM_006396
SSSCA1-AS1	1194	23	0.6190006	NR_038923
SST	632	0	0	NM_001048
SSTR1	4291	131	0.9810256	NM_001049
SSTR2	2964	0	0	NM_001050
SSTR3	3747	0	0	NM_001051,NM_001278687
SSTR4	1258	0	0	NM_001052
SSTR5	2657	0	0	NM_001053,NM_001172560
SSTR5-AS1	2933	0	0	NR_027242
SSU72	1303	3078	75.90874	NM_014188
SSUH2	1884	0	0	NM_001256748,NM_015931,NM_001256749,NR_046358
SSX1	1384	0	0	NM_005635,NM_001278691
SSX2	1408	0	0	NM_175698,NM_001278697,NM_175698,NM_003147,NM_003147,NM_001278697
SSX2B	1333	0	0	NM_001278701,NM_001164417,NM_001278702,NM_001278701,NM_001278702,NM_001164417
SSX2IP	5847	284	1.56082	NM_014021,NM_001166295,NM_001166294,NM_001166417,NM_001166293
SSX3	1319	0	0	NM_021014
SSX4	1217	0	0	NM_175729,NM_175729,NM_005636,NM_005636
SSX4B	1228	0	0	NM_001034832,NM_001040612,NM_001040612,NM_001034832
SSX5	1384	0	0	NM_175723,NM_021015
SSX6	1286	0	0	NR_028366
SSX7	1340	0	0	NM_173358
SSX8	1447	0	0	NR_027250
SSX9	580	0	0	NR_073393
ST13	3581	10414	93.45033	NM_001278589,NM_003932
ST13P4	1598	2	0.04021803	NR_002183
ST14	3300	5	0.04868819	NM_021978
ST18	6330	2	0.01015299	NM_014682
ST20	522	146	8.987728	NR_037653,NR_037652,NM_001100880,NM_001100879,NM_001199757
ST20-AS1	2084	100	1.541949	NR_028330
ST20-MTHFS	2282	0	0	NM_001199760
ST3GAL1	6971	1999	9.214787	NM_173344,NM_003033
ST3GAL2	4450	1796	12.96922	NM_006927
ST3GAL3	1779	615	11.10879	NR_073016,NR_073019,NR_073020,NM_001270459,NR_073021,NM_006279,NR_073017,NR_073018,NM_001270460,NM_001270464,NM_001270462,NM_174971,NM_001270465,NM_174970,NM_174969,NM_174968,NR_073023,NM_174967,NM_174966,NM_001270466,NM_174965,NM_174964,NM_174963,NM_001270461,NM_001270463
ST3GAL4	2065	1197	18.62695	NM_006278,NM_001348397,NM_001348396,NM_001254759,NR_145671,NM_001254758,NM_001254757,NM_001348398,NM_001348400,NM_001348399
ST3GAL5	2382	1429	19.27783	NM_001042437,NM_003896
ST3GAL5-AS1	1116	5	0.1439705	NR_110569
ST3GAL6	3496	116	1.066238	NM_001271146,NM_001323367,NM_001323365,NM_001323366,NM_001271147,NM_001271142,NM_001323364,NM_001271145,NM_001323363,NM_001323352,NM_001323360,NM_001323359,NM_001271148,NM_006100,NM_001323368,NM_001323358,NM_001323353,NM_001323362
ST3GAL6-AS1	769	0	0	NR_046683
ST5	4344	1715	12.6865	NM_005418,NM_139157,NM_213618
ST6GAL1	3947	280	2.279599	NM_003032,NM_173216,NM_173217
ST6GAL2	1656	0	0	NM_032528,NM_001142351,NM_001322362,NR_136313,NM_001142352
ST6GALNAC1	2577	2	0.02493924	NM_001289107,NR_110309,NM_018414
ST6GALNAC2	2105	0	0	NM_006456
ST6GALNAC3	3279	86	0.8428002	NM_001349105,NM_001349110,NM_001349109,NR_146056,NM_001349111,NM_001349106,NM_001349108,NM_001349107,NM_001160011,NM_152996
ST6GALNAC4	1604	1194	23.92035	NM_175039,NM_175040
ST6GALNAC5	5611	461	2.640148	NM_001320273,NM_001320274,NM_030965
ST6GALNAC6	2018	6478	103.1543	NM_001287001,NM_013443,NM_001287000,NR_104629,NM_001286999,NM_001287002,NM_001287003
ST7	2043	427	6.716254	NM_021908,NM_018412
ST7-AS1	1888	37	0.6297488	NR_002330
ST7-AS2	1352	0	0	NR_002331,NR_109981,NR_109980
ST7L	4527	394	2.796748	NM_138729,NM_001308264,NM_138727,NM_138728,NM_017744
ST7-OT3	1024	0	0	NR_002332
ST7-OT4	1572	0	0	NR_002329
ST8SIA1	9604	437	1.462167	NM_003034,NM_001304450
ST8SIA2	5626	8	0.04569386	NM_001330416,NM_006011
ST8SIA3	10153	0	0	NM_015879
ST8SIA4	6322	83	0.4218822	NM_175052,NM_005668
ST8SIA5	2623	0	0	NM_013305,NM_001307986,NM_001307987
ST8SIA6	6680	7	0.03367357	NM_001345961,NM_001004470,NR_144322
ST8SIA6-AS1	557	0	0	NR_034129
STAB1	7926	0	0	NM_015136
STAB2	8230	4	0.01561808	NM_017564
STAC	3083	1303	13.58121	NM_001292049,NM_003149
STAC2	3277	0	0	NM_198993
STAC3	1654	0	0	NM_001286256,NR_104422,NM_001286257,NM_145064
STAG1	5166	1715	10.66786	NM_005862
STAG2	6067	2378	12.59521	NM_001042750,NM_001282418,NM_001042749,NM_006603,NM_001042751
STAG3	4170	12	0.09247254	NM_001282717,NM_001282716,NM_012447,NM_001282718
STAG3L1	2136	10	0.1504411	NR_040583,NR_040583
STAG3L2	1884	43	0.7334241	NR_040584
STAG3L3	2167	139	2.061216	NR_040582
STAG3L4	2202	150	2.188979	NR_040586,NR_040585
STAG3L5P	729	6	0.2644791	NR_103720
STAG3L5P-PVRIG2P-PILRB	3683	203	1.771177	NR_036570,NR_036569
STAM	3623	939	8.328463	NM_001324289,NM_001324288,NM_001324282,NM_001324283,NM_001324284,NM_001324287,NM_003473,NM_001324285,NM_001324286
STAM2	5701	1057	5.957877	NM_005843
STAM-AS1	2635	1	0.01219514	NR_110370
STAMBP	6709	741	3.54918	NM_006463,NM_201647,NM_213622
STAMBPL1	2094	390	5.984881	NM_020799
STAP1	1985	1	0.01618852	NM_001317769,NM_012108
STAP2	1537	97	2.027988	NM_001013841,NM_017720
STAR	2695	0	0	NM_000349
