Gene name	max length	read count	rpkm	IDs
RPL23	577	14344	488.3578	NM_000978
RPL23A	970	18972	384.2245	NM_000984
RPL23AP32	620	0	0	NR_002229
RPL23AP53	5788	579	1.965141	NR_003572
RPL23AP64	633	13	0.4034441	NR_003040
RPL23AP7	513	1069	40.93587	NR_024529,NR_024528,NR_024530,NR_000029,NR_024531
RPL23AP82	1448	784	10.63632	NR_026981,NR_026982
RPL23AP87	2256	54	0.4702171	NR_029406
RPL23P8	523	0	0	NR_026673
RPL24	562	23070	806.4083	NM_000986
RPL26	582	19180	647.395	NM_001315530,NM_001315531,NM_000987
RPL26L1	722	821	22.33828	NM_001317982,NM_001317981,NM_001317980,NM_016093
RPL27	490	23833	955.4905	NM_000988
RPL27A	4879	24580	98.96799	NM_000990
RPL28	594	21842	722.3533	NM_000991,NM_001136135,NM_001136134,NM_001136137,NM_001136136
RPL29	695	15977	451.6002	NM_000992
RPL29P2	649	0	0	NR_002778
RPL3	1338	47858	702.655	NM_001033853,NM_000967
RPL30	554	14842	526.2915	NM_000989
RPL31	1129	10720	186.5282	NM_000993,NM_001099693,NM_001098577
RPL31P11	1548	0	0	NR_002595
RPL32	1651	16102	191.5916	NM_001007074,NM_001007073,NM_000994
RPL32P3	2079	140	1.32287	NR_003111
RPL34	910	5715	123.3726	NM_001319232,NM_001319234,NM_001319235,NM_001319236,NM_033625,NM_000995
RPL34-AS1	3773	1	0.005206632	NR_026968
RPL35	460	19628	838.2275	NM_007209
RPL35A	483	14316	582.2618	NM_001316311,NM_000996
RPL36	433	13437	609.6185	NM_015414,NM_033643
RPL36A	881	6166	137.4901	NM_001199972,NM_021029
RPL36A-HNRNPH2	2536	3743	28.99441	NM_001199973,NM_001199974
RPL36AL	577	4370	148.7816	NM_001001
RPL37	1570	28645	358.4205	NM_000997
RPL37A	418	13348	627.3121	NM_000998
RPL38	392	9141	458.0906	NM_001035258,NM_000999
RPL39	419	7319	343.148	NM_001000
RPL39L	753	1092	28.48862	NM_052969
RPL3L	1529	0	0	NM_005061
RPL4	1441	44409	605.4116	NM_000968
RPL41	469	53686	2248.702	NM_001035267,NM_021104
RPL5	1031	18002	343.0092	NM_000969
RPL6	1189	21169	349.7536	NM_001320137,NM_000970,NM_001320138,NM_001320142,NM_001320141,NM_001320139,NM_001024662,NM_001320140
RPL7	837	22715	533.1274	NM_000971
RPL7A	890	32178	710.2525	NM_000972
RPL7L1	3806	3246	16.75419	NR_134562,NR_134563,NM_198486
RPL8	905	34958	758.8251	NM_001317771,NM_001317782,NM_033301,NM_000973
RPL9	907	15677	339.5466	NM_000661,NM_001024921
RPLP0	1204	53413	871.4936	NM_053275,NM_001002
RPLP0P2	3525	72	0.4012519	NR_002775
RPLP1	512	46537	1785.551	NM_213725,NM_001003
RPLP2	493	14545	579.5762	NM_001004
RPN1	2341	15511	130.1614	NM_002950
RPN2	2466	19535	155.6195	NM_001135771,NM_001324305,NM_001324302,NM_001324303,NM_001324304,NM_001324301,NM_002951,NM_001324306,NM_001324299
RPP14	3500	557	3.126302	NM_001348715,NM_001348714,NM_001348713,NM_001348712,NM_007042,NM_001098783
RPP21	563	220	7.676407	NM_001199121,NM_001199121,NM_001199121,NM_001199121,NM_001199120,NM_001199120,NM_001199120,NM_024839,NM_001199120,NM_024839,NM_024839,NM_001199120,NM_024839,NM_024839,NM_001199121,NM_024839,NM_001199120,NM_001199120,NM_001199121,NM_024839,NM_001199121
RPP25	2333	254	2.138763	NM_017793
RPP25L	898	544	11.90053	NM_148179,NM_148178
RPP30	4272	914	4.202993	NM_006413,NM_001104546
RPP38	1659	409	4.843069	NM_006414,NM_001265601,NM_001097590,NM_183005
RPP40	1185	264	4.376524	NM_001286133,NM_001286132,NM_006638
RPPH1	341	11	0.6336976	NR_002312
RPRD1A	4456	1111	4.89793	NM_001303412,NM_001303413,NM_001303411,NM_018170
RPRD1B	3872	1225	6.215048	NM_021215
RPRD2	8003	1722	4.22692	NM_001297674,NM_015203,NM_001297673
RPRM	1471	82	1.095078	NM_019845
RPRML	1093	4	0.07189249	NM_203400
RPS10	644	12265	374.1325	NM_001203245,NM_001204091,NM_001014
RPS10-NUDT3	2527	903	7.019824	NM_001202470
RPS10P7	689	9	0.2566061	NR_026667
RPS11	646	36035	1095.811	NM_001015
RPS12	503	15874	619.9578	NM_001016
RPS13	529	5423	201.3853	NM_001017
RPS14	786	12403	309.9902	NM_001025070,NM_005617,NM_001025071
RPS14P3	838	14	0.3281918	NR_077246
RPS15	626	11517	361.4171	NM_001018,NM_001308226
RPS15A	543	16418	593.9695	NM_001030009,NM_001019
RPS15AP10	906	6	0.1300969	NR_026768
RPS16	651	17247	520.4467	NM_001020,NM_001321111
RPS16P5	3158	10	0.0622059	NR_046241
RPS17	696	19988	564.162	NM_001021,NM_001021,NR_111943,NR_111943,NR_111944,NR_111944
RPS18	542	33973	1231.341	NM_022551,NM_022551,NM_022551,NM_022551,NM_022551,NM_022551
RPS18P9	969	71	1.439389	NR_077247
RPS19	862	16823	383.3892	NM_001022,NM_001321484,NM_001321483,NM_001321485
RPS19BP1	1018	2806	54.14815	NM_194326,NR_130151
RPS2	942	68670	1432.056	NM_002952
RPS20	839	20911	489.6171	NM_001146227,NM_001023
RPS21	396	5147	255.3305	NM_001024
RPS23	3314	24930	147.7793	NM_001025
RPS24	673	21492	627.3436	NM_001142285,NM_001142282,NM_033022,NM_001026,NM_001142283,NM_001142284
RPS25	492	19998	798.4821	NM_001028
RPS26	682	5273	151.8858	NM_001029
RPS26P11	553	1	0.03552373	NR_002309
RPS27	351	24204	1354.64	NM_001030
RPS27A	894	9138	200.7971	NM_001135592,NM_002954,NM_001177413
RPS27L	1084	6765	122.5977	NM_015920
RPS28	382	12765	656.4493	NM_001031
RPS29	336	5079	296.9496	NM_001030001,NM_001032
RPS2P32	1025	44	0.8432814	NR_026676
RPS3	1961	23269	233.1008	NM_001256802,NM_001005,NM_001260506,NM_001260507
RPS3A	934	16334	343.5496	NM_001267699,NM_001006
RPS4X	956	28934	594.5581	NM_001007
RPS4Y1	897	6	0.1314022	NM_001008
RPS4Y2	888	0	0	NM_001039567
RPS5	741	12014	318.5027	NM_001009
RPS6	829	42067	996.8521	NM_001010
RPS6KA1	3199	20	0.1228173	NM_001006665,NM_001330441,NM_002953
RPS6KA2	5592	7226	25.38485	NM_001006932,NM_001318937,NM_021135,NM_001318936,NM_001318938
RPS6KA2-AS1	861	0	0	NR_046644
RPS6KA2-IT1	579	1	0.03392854	NR_046793
RPS6KA3	7710	2135	5.439854	NM_004586
RPS6KA4	3137	2568	16.08141	NM_001006944,NM_001300802,NM_001318361,NM_003942
RPS6KA5	6414	121	0.3705955	NM_001322230,NM_182398,NM_001322229,NM_001322238,NM_001322237,NM_001322227,NM_001322236,NM_001322235,NM_001322228,NM_001322234,NM_001322232,NM_001322231,NM_004755,NM_001322233
RPS6KA6	8427	106	0.2471022	NM_014496,NM_001330512
RPS6KB1	5354	1298	4.762556	NM_001272043,NM_001272042,NM_001272060,NM_001272044,NM_003161
RPS6KB2	1770	1050	11.65359	NM_003952
RPS6KC1	4083	1525	7.337265	NM_001287218,NM_001287219,NM_001136138,NM_001287220,NM_012424,NM_001287221
RPS6KL1	5195	8	0.03025159	NM_031464
RPS7	728	11113	299.8773	NM_001011
RPS7P5	953	0	0	NR_036695
RPS8	705	21514	599.4815	NM_001012
RPS9	713	27290	751.8959	NM_001321702,NR_135762,NR_135763,NM_001321701,NM_001321706,NM_001321705,NM_001321704,NM_001013
RPSA	1185	24124	399.9214	NM_002295,NM_001304288
RPSAP52	1144	86	1.476781	NR_026825
RPSAP58	1379	3197	45.54305	NR_003662
RPSAP9	1440	191	2.605641	NR_026890
RPTN	3569	4	0.02201695	NM_001122965
RPTOR	6856	1805	5.1719	NM_001163034,NM_020761
RPUSD1	1947	958	9.665922	NM_058192,NM_001324415,NM_001324414,NM_001324413,NM_001324410,NM_001324086,NM_001324412,NM_001324411
RPUSD2	1933	199	2.02239	NM_152260,NM_001286407
RPUSD3	1182	855	14.20994	NM_173659,NM_001142547
RPUSD4	2419	662	5.376081	NM_032795,NM_001144827
RRAD	1476	2191	29.16082	NM_004165,NM_001128850
RRAGA	1650	6373	75.87587	NM_006570
RRAGB	2123	603	5.579702	NM_016656,NM_006064
RRAGC	2631	2374	17.72571	NM_022157,NM_001271851
RRAGD	4926	460	1.834455	NM_021244
RRAS	986	7342	146.2787	NM_006270
RRAS2	2195	4643	41.55352	NM_001177315,NM_012250,NM_001177314,NM_001102669
RRBP1	3715	14860	78.5785	NM_001042576,NM_004587
RREB1	8568	1582	3.627194	NM_001003700,NM_001003699,NM_001168344,NM_001003698
RRH	1556	3	0.03787524	NM_006583
RRM1	2596	1761	13.32596	NM_001330193,NM_001033,NM_001318064,NM_001318065
RRM2	3266	750	4.511166	NM_001165931,NM_001034
RRM2B	4776	2855	11.74317	NM_015713,NM_001172477,NM_001172478
RRN3	3780	1227	6.376708	NM_001301064,NM_018427
RRN3P1	1609	121	1.477315	NR_003370
RRN3P2	2396	106	0.869086	NR_003369
RRN3P3	2492	125	0.9853844	NR_027460
RRNAD1	1784	783	8.622052	NM_015997,NM_001142560
RRP1	1807	987	10.73007	NM_003683
RRP12	4126	1226	5.837205	NM_001145114,NM_015179,NM_001284337
RRP15	7771	440	1.112294	NM_016052
RRP1B	5087	1576	6.086088	NM_015056
RRP36	1189	1382	22.83336	NR_138081,NM_033112,NM_001329704
RRP7A	5455	2854	10.27787	NM_015703
RRP7BP	2316	251	2.129016	NR_002184
RRP8	1751	432	4.846646	NM_015324
RRP9	1582	724	8.990334	NM_004704
RRS1	1706	919	10.5823	NM_015169
RRS1-AS1	4368	3	0.01349219	NR_040434
RS1	3026	0	0	NM_000330
RSAD1	2533	1726	13.38595	NR_130911,NM_018346
RSAD2	3512	377	2.108777	NM_080657
RSBN1	6739	357	1.040678	NM_018364,NR_130896
RSBN1L	3220	275	1.677724	NM_198467
RSC1A1	2318	334	2.830589	NM_006511
RSF1	5134	1368	5.234485	NM_016578
RSG1	1560	123	1.548903	NM_030907
RSL1D1	5135	3470	13.27495	NM_015659
RSL24D1	1473	2403	32.04754	NM_016304
RSPH1	1429	7	0.09622979	NM_001286506,NM_080860
RSPH10B	3106	7	0.04427314	NM_173565,NM_173565
RSPH10B2	3106	4	0.02529894	NM_001099697,NM_001099697
RSPH14	1252	2	0.03138119	NM_014433
RSPH3	6561	517	1.547976	NR_144434,NM_001346418,NM_031924
RSPH4A	2704	24	0.1743606	NM_001010892,NM_001161664
RSPH6A	2484	1	0.007908463	NM_030785
RSPH9	962	38	0.7759831	NM_001193341,NM_152732
RSPO1	3089	17	0.1081122	NM_001242910,NM_001242908,NM_001242909,NM_001038633
RSPO2	2470	497	3.952785	NM_178565,NM_001282863,NM_001317942
RSPO3	4583	216	0.9258649	NM_032784
RSPO4	2523	0	0	NM_001029871,NM_001040007
RSPRY1	4153	1257	5.945893	NM_133368,NM_001305182,NM_001305164,NM_001305163
RSRC1	1727	736	8.372	NM_001271834,NM_001271838,NM_016625
RSRC2	2371	2427	20.1086	NM_023012,NR_036435,NR_036434,NR_036436
RSRP1	2138	6292	57.8129	NR_135788,NR_135780,NR_135782,NR_135789,NR_135143,NR_135144,NM_001321772,NR_135778,NR_135784,NR_135790,NR_135791,NR_135785,NR_135792,NR_135777,NR_135786,NR_135787,NR_135793,NM_020317,NR_135783,NR_135781
RSU1	3753	5981	31.30682	NM_152724,NM_012425
RSU1P2	1844	0	0	NR_024472
RTBDN	983	0	0	NM_001270444,NM_001270443,NM_031429,NM_001270441,NM_001080997,NM_001270440,NM_001270442,NM_001270445
RTCA	2584	1290	9.807107	NM_001130841,NM_003729
RTCA-AS1	780	37	0.9318604	NR_110435,NR_110434
RTCB	2066	2311	21.97421	NM_014306
RTEL1	4955	656	2.600782	NM_001283010,NM_001283009,NM_032957,NM_016434
RTEL1-TNFRSF6B	5772	6	0.02042061	NR_037882
RTF1	5021	3261	12.75864	NM_015138
RTFDC1	1652	3347	39.80058	NM_001283035,NM_016407,NM_001283037,NM_001283036
RTKN	2191	848	7.603214	NM_033046,NM_001015056,NM_001015055
RTKN2	2239	98	0.8598362	NM_145307,NM_001282941
RTL1	4193	46	0.2155146	NM_001134888
RTN1	1704	75	0.8646401	NM_021136,NM_206852
RTN2	2288	487	4.181351	NM_206900,NM_206901,NM_005619
RTN3	4976	9015	35.59009	NR_049751,NM_201430,NM_201429,NM_201428,NM_006054,NR_049750,NM_001265590,NM_001265591,NM_001265589
RTN4	4842	27847	112.9789	NR_135829,NM_207520,NM_001321862,NR_135830,NM_153828,NM_001321863,NM_001321859,NM_001321860,NM_207521,NM_001321861,NM_007008,NM_001321904,NM_020532
RTN4IP1	2893	141	0.9574462	NM_001318746,NM_032730
RTN4R	1919	12	0.1228429	NM_023004
RTN4RL1	3625	898	4.866447	NM_178568
RTN4RL2	2220	1668	14.76001	NM_178570
RTP1	2217	1	0.008860904	NM_153708
RTP2	1346	1	0.01459482	NM_001004312
RTP3	817	0	0	NM_031440
RTP4	1011	65	1.263008	NM_022147
RTP5	1798	0	0	NM_173821
RTTN	7093	279	0.7727125	NM_001318520,NM_173630
RUBCN	9481	964	1.997407	NM_001346873,NM_014687,NM_001145642
RUBCNL	3979	873	4.310067	NM_001286764,NM_001286762,NM_001286765,NM_001286761,NM_001286766,NM_001286763,NM_025113
RUFY1	2468	3155	25.11296	NM_025158,NM_001040451,NM_001040452
RUFY2	2614	781	5.869339	NM_017987,NR_103476,NR_103475,NM_001042417,NM_001330103,NM_001278225
RUFY3	4456	2282	10.06038	NM_001345840,NM_014961,NM_001037442,NM_001130709,NM_001291993,NM_001291994
RUFY4	3622	0	0	NM_198483,NR_034176
RUNDC1	3833	520	2.665068	NM_001321381,NM_173079
RUNDC3A	1843	7	0.07461333	NM_006695,NM_001144825,NM_001144826
RUNDC3A-AS1	5081	6	0.02319775	NR_110802
RUNDC3B	3903	1	0.005033211	NM_138290,NM_001134405,NM_001134406
RUNX1	7274	6599	17.82168	NM_001122607,NM_001754,NM_001001890
RUNX1-IT1	1491	0	0	NR_026812
RUNX1T1	7284	787	2.122504	NM_001198625,NM_001198626,NM_004349,NM_001198679,NM_001198627,NM_175634,NM_175635,NM_001198629,NM_001198630,NM_001198631,NM_001198632,NM_175636,NM_001198633,NM_001198634,NM_001198628
RUNX2	433	662	30.03404	NM_001015051,NM_001024630,NR_103532,NM_001278478,NR_103533
RUNX3	4340	3	0.01357923	NM_001320672,NM_004350,NM_001031680
RUSC1	1897	1764	18.26733	NM_001278229,NM_001278227,NM_001278230,NM_001105204,NM_001105205,NM_014328,NM_001278228,NM_001105203,NR_103478
RUSC1-AS1	1504	493	6.439362	NR_145426,NR_145424,NR_145425
RUSC2	5174	4534	17.21467	NM_001330740,NM_001135999,NM_014806,NR_052015
RUVBL1	1768	1796	19.95574	NM_001319086,NM_001319084,NM_003707
RUVBL1-AS1	588	1	0.03340922	NR_046645
RUVBL2	1988	2992	29.56575	NM_006666,NR_135578,NM_001321190,NM_001321191
RWDD1	1690	2932	34.08168	NM_015952,NM_001007464,NM_016104
RWDD2A	3594	246	1.344624	NM_033411,NM_001322339,NM_001322337,NM_001322336,NM_001322335
RWDD2B	1705	707	8.145894	NM_001320724,NM_016940
RWDD3	1321	263	3.91108	NR_103484,NM_001199682,NM_001278248,NR_103483,NM_001128142,NM_015485,NM_001278247
RWDD4	2635	1279	9.535284	NM_001307922,NM_152682
RXFP1	3752	881	4.612717	NR_045579,NR_045580,NM_001253732,NM_001253730,NR_045581,NR_045582,NM_001253729,NR_045583,NM_001253733,NR_045584,NM_021634,NM_001253727,NM_001253728
RXFP2	2802	1	0.007010929	NM_001166058,NM_130806
RXFP3	2533	1	0.007755477	NM_016568
RXFP4	1146	17	0.2914124	NM_181885
RXRA	5993	4268	13.9902	NM_001291920,NM_002957,NM_001291921
RXRB	2932	2642	17.7016	NM_001291989,NM_021976,NM_021976,NM_001291989,NM_001270401,NM_001270401,NM_021976,NM_001270401,NM_021976,NM_001291989,NM_001291989,NM_001291989,NM_001270401,NM_001270401,NM_021976,NM_021976,NM_001291989,NM_001270401
RXRG	785	0	0	NM_001256571,NM_006917,NM_001256570,NR_033824
RYBP	4449	1978	8.733888	NM_012234
RYK	2940	3419	22.84523	NM_002958,NM_001005861
RYR1	15376	0	0	NM_000540,NM_001042723
RYR2	16365	0	0	NM_001035
RYR3	15559	14	0.01767625	NM_001036,NM_001243996
S100A1	594	42	1.389014	NM_006271
S100A10	1055	33245	619.0384	NM_002966
S100A11	594	24292	803.3792	NM_005620
S100A12	466	0	0	NM_005621
S100A13	688	5300	151.3321	NM_001024212,NM_001024210,NM_001024213,NM_001024211,NM_005979
S100A14	1060	3	0.05559799	NM_020672
S100A16	1167	11547	194.3757	NM_080388,NM_001317007,NR_133645,NM_001317008
S100A2	962	184	3.757392	NM_005978
S100A3	738	160	4.258997	NM_002960
S100A4	512	28085	1077.577	NM_019554,NM_002961
S100A5	710	22	0.6087067	NM_002962
S100A6	683	53898	1550.228	NM_014624
S100A7	439	1	0.04474857	NM_002963
S100A7A	4279	0	0	NM_176823
S100A7L2	480	0	0	NM_001045479
S100A8	495	0	0	NM_001319196,NM_001319197,NM_002964,NM_001319198,NM_001319201
S100A9	577	0	0	NM_002965
S100B	1135	2	0.03461608	NM_006272
S100G	453	0	0	NM_004057
S100P	510	3	0.1155566	NM_005980
S100PBP	4359	1051	4.736522	NR_135106,NR_135107,NM_001256121,NM_022753
S100Z	1147	0	0	NM_130772
S1PR1	2942	1142	7.62548	NM_001400,NM_001320730
S1PR2	3584	1936	10.6116	NM_004230
S1PR3	4388	860	3.850132	NM_005226
S1PR4	1595	2	0.02463276	NM_003775
S1PR5	2341	5	0.04195776	NM_001166215,NM_030760
SAA1	627	2	0.06266228	NM_199161,NM_000331,NM_001178006
SAA2	594	0	0	NM_001127380,NM_030754
SAA2-SAA4	850	0	0	NM_001199744
SAA3P	642	0	0	NR_026576
SAA4	665	0	0	NM_006512
SAAL1	1531	304	3.900696	NM_138421
SAC3D1	1567	847	10.61838	NM_013299
SACM1L	3785	1368	7.100091	NM_014016,NM_001319072,NM_001319073
SACS	15137	1900	2.465798	NM_014363,NM_001278055
SACS-AS1	2234	2	0.01758695	NR_103450
SAE1	2389	4355	35.81094	NM_005500,NM_001145713,NR_027280,NM_001145714
SAFB	3103	3616	22.89235	NM_001201340,NM_001201339,NM_001201338,NM_002967,NM_001320571,NM_001320572
SAFB2	3318	2537	15.02062	NM_014649
SAG	1749	0	0	NM_000541
SAGE1	3046	0	0	NM_018666
SALL1	5253	3	0.01121909	NM_002968,NM_001127892
SALL2	4926	266	1.060794	NR_111966,NM_001291446,NM_001291447,NR_111967,NM_005407
SALL3	5550	0	0	NM_171999
SALL4	3514	40	0.2236155	NM_020436,NM_001318031
SALRNA1	1201	1	0.01635689	NR_126480
SALRNA2	2066	2	0.01901706	NR_126482
SALRNA3	1021	0	0	NR_126481
SAMD1	2025	1980	19.20808	NM_138352
SAMD10	2181	102	0.9187307	NM_080621
SAMD11	2554	728	5.599564	NM_152486
SAMD12	8869	121	0.2680121	NM_207506,NR_109794,NM_001101676
SAMD12-AS1	701	0	0	NR_038210
SAMD13	1561	29	0.3649546	NM_001134664,NM_001010971,NM_001134663
SAMD14	3216	195	1.191139	NM_174920,NM_001257359
SAMD15	2025	22	0.2134231	NM_001010860
SAMD3	1891	173	1.797208	NM_001017373,NM_001258275,NM_001277185
SAMD4A	6569	2382	7.123382	NM_001161577,NM_015589,NM_001161576
SAMD4B	3520	12566	70.12907	NM_018028,NM_001303614
SAMD5	6324	21	0.06523357	NM_001030060
SAMD7	2482	0	0	NM_182610,NM_001304366,NR_130713
SAMD8	6782	1902	5.5093	NM_144660,NM_001174156
SAMD9	6754	463	1.346678	NM_017654,NM_001193307
SAMD9L	6950	1255	3.547338	NM_152703,NM_001303498,NM_001303497,NM_001303500,NM_001303496
SAMHD1	3189	2080	12.81305	NM_015474
SAMM50	1756	1345	15.04671	NM_015380
SAMMSON	2026	0	0	NR_110000
SAMSN1	2029	0	0	NM_001256370,NM_022136,NM_001286523
SAMSN1-AS1	840	0	0	NR_046512
SAP130	4173	1326	6.242217	NM_024545,NM_001330300,NM_001330302,NM_001330301,NM_001330303,NM_001330299,NM_001145928
SAP18	2301	6122	52.26614	NM_005870
SAP25	1030	25	0.4768113	NM_001168682,NM_001348677,NM_001348680
SAP30	1109	1572	27.84612	NM_003864
SAP30BP	2612	1987	14.94405	NR_126036,NM_001301855,NM_001301839,NM_013260,NR_126037
SAP30L	6102	1981	6.377581	NM_001131063,NM_024632,NR_024084,NM_001131062
SAP30L-AS1	3450	39	0.2220697	NR_037897
SAPCD1	913	41	0.8821792	NM_001039651,NM_001039651,NM_001039651,NM_001039651,NM_001039651,NM_001039651
SAPCD1-AS1	635	22	0.6806011	NR_126423,NR_126423,NR_126423,NR_126423,NR_126423,NR_126423
SAPCD2	3833	629	3.223707	NM_178448
SAR1A	3001	6336	41.47562	NM_001142648,NM_020150
SAR1B	6532	1381	4.15328	NM_001033503,NM_016103
SARAF	1976	12813	127.3819	NM_016127,NM_001284239
SARDH	3377	44	0.255956	NM_001134707,NM_007101
SARM1	7293	887	2.389247	NM_015077
SARNP	930	2153	45.47836	NR_026722,NR_026723,NM_033082
SARS	2005	7861	77.02065	NR_034072,NM_006513,NM_001330669
SARS2	2065	416	3.957464	NM_017827,NM_001145901
SART1	3601	3520	19.20274	NM_005146
SART3	4370	1740	7.821887	NM_014706
SASH1	7739	5065	12.85696	NM_001346507,NM_015278,NM_001346505,NM_001346506,NM_001346509,NM_001346508
SASH3	2693	0	0	NM_018990
SASS6	4038	150	0.7297409	NM_001304829,NM_194292
SAT1	1187	9611	159.0602	NM_002970,NR_027783
SAT2	882	1849	41.18244	NM_001320847,NM_133491,NM_001320845,NM_001320846
SATB1	6307	1310	4.080301	NM_001195470,NM_002971,NM_001322875,NM_001322872,NM_001322871,NM_001322874,NM_001322873,NM_001322876,NM_001131010
SATB1-AS1	843	0	0	NR_125803
SATB2	2650	251	1.86068	NM_001172517,NM_001172509,NM_015265,NR_134967
SATB2-AS1	3316	0	0	NR_026830
SATL1	2152	31	0.2829848	NM_001012980
SAV1	3141	2465	15.41675	NM_021818
SAXO1	1964	10	0.1000235	NM_153707,NM_001287049,NM_001287050
SAXO2	339	54	3.129232	NM_001348701,NM_001348703,NM_001348699,NM_001348700,NM_001348702,NM_001348704,NM_001008226,NM_001348706,NM_001348705,NR_145959,NR_145958
SAYSD1	6425	1156	3.534503	NM_018322,NM_001304793
SBDS	1726	6411	72.96737	NM_016038
SBDSP1	851	1954	45.10646	NR_024111,NR_024110,NR_001588,NR_024109
SBF1	8053	6476	15.79766	NM_002972
SBF1P1	6125	0	0	NR_027765
SBF2	7439	2811	7.42318	NM_030962
SBF2-AS1	2708	86	0.6238692	NR_036485
SBK1	4992	5	0.01967611	NM_001024401
SBK2	1062	0	0	NM_001101401
SBK3	1269	9	0.1393236	NM_001199824
SBNO1	11490	1461	2.497893	NM_018183,NM_001167856
SBNO2	4593	4162	17.8012	NM_014963,NM_001100122
SBSN	1986	1909	18.88297	NM_198538,NM_001166035,NM_001166034
SBSPON	3798	12	0.06206832	NM_153225
SC5D	6946	2398	6.782005	NM_001024956,NM_006918
SCAF1	4313	3978	18.11878	NM_021228
SCAF11	7596	2442	6.315452	NM_004719
SCAF4	4269	1606	7.390318	NM_001145444,NM_001145445,NM_020706
SCAF8	4908	2064	8.261309	NM_014892,NM_001286194,NM_001286199,NM_001286188,NM_001286189
SCAI	12141	444	0.7184098	NM_173690,NM_001144877
SCAMP1	6096	2077	6.693223	NM_004866,NM_001290229,NR_110885
SCAMP1-AS1	1550	120	1.520874	NR_105014
SCAMP2	2596	4637	35.08942	NM_005697,NM_001320778
SCAMP3	1572	4700	58.73393	NM_052837,NM_005698
SCAMP4	2588	4199	31.87317	NM_079834,NM_001329539,NM_001329540
SCAMP5	3457	67	0.3807318	NR_033660,NM_001178111,NM_138967,NM_001178112
SCAND1	1371	2219	31.79535	NM_033630,NM_016558
SCAND2P	4509	280	1.219892	NR_003654,NR_004859
SCAP	3780	4219	21.9261	NM_012235,NM_001320044
SCAPER	4709	323	1.347465	NM_001145923,NM_020843
SCARA3	1711	39586	454.5015	NM_016240,NM_182826
SCARA5	4151	2730	12.91974	NM_173833
SCARB1	2742	1361	9.750669	NM_001082959,NM_005505
SCARB2	4767	19342	79.70764	NM_001204255,NM_005506
SCARF1	3448	89	0.5070683	NR_028075,NR_102409,NM_003693,NM_145350
SCARF2	3493	4146	23.31709	NM_153334,NM_182895
SCARNA1	166	0	0	NR_002997
SCARNA10	330	2	0.1190583	NR_004387
SCARNA11	137	0	0	NR_003012
SCARNA12	270	7	0.5093051	NR_003010
SCARNA13	275	0	0	NR_003002
SCARNA14	137	0	0	NR_004388
SCARNA15	127	0	0	NR_003011
SCARNA16	187	1	0.1050515	NR_003013
SCARNA17	421	46	2.146443	NR_003003
SCARNA18	134	0	0	NR_003139
SCARNA18B	135	0	0	NR_135615
SCARNA2	420	4	0.1870917	NR_003023
SCARNA20	130	0	0	NR_002999
SCARNA21	138	0	0	NR_003000
SCARNA22	125	0	0	NR_003004
SCARNA23	130	0	0	NR_003007
SCARNA26A	148	0	0	NR_132762
SCARNA26B	149	0	0	NR_132767
SCARNA27	126	0	0	NR_003703
SCARNA28	194	0	0	NR_132754
SCARNA3	144	0	0	NR_002998
SCARNA4	129	0	0	NR_003005
SCARNA5	278	0	0	NR_003008
SCARNA6	266	0	0	NR_003006
SCARNA7	330	0	0	NR_003001
SCARNA8	131	0	0	NR_003009
SCARNA9	353	20	1.11301	NR_002569
SCARNA9L	348	3	0.1693502	NR_023358
SCART1	4900	127	0.5091566	NR_002934
SCCPDH	2475	2840	22.54171	NM_016002
SCD	5468	51030	183.3331	NM_005063
SCD5	2080	1170	11.0501	NM_001037582,NM_024906
SCEL	3100	0	0	NM_003843,NM_144777,NM_001160706
SCEL-AS1	569	0	0	NR_126413,NR_126412
SCFD1	1930	2097	21.34444	NM_001257376,NM_016106,NM_001283031,NM_001283032,NM_182835,NM_001283033
SCFD2	3174	1637	10.13177	NM_152540
SCG2	2572	214	1.634506	NM_003469
SCG3	3257	2	0.01206302	NM_013243,NM_001165257
SCG5	1301	333	5.028178	NM_003020,NM_001144757
SCGB1A1	452	0	0	NM_003357
SCGB1B2P	2045	65	0.6244013	NR_027620
SCGB1C1	431	0	0	NM_145651
SCGB1C2	358	0	0	NM_001097610
SCGB1D1	429	0	0	NM_006552
SCGB1D2	438	0	0	NM_006551
SCGB1D4	434	0	0	NM_206998
SCGB2A1	521	0	0	NM_002407
SCGB2A2	506	0	0	NM_002411
SCGB2B2	3243	20	0.1211509	NM_001025591
SCGB2B3P	180	0	0	NR_045208
SCGB3A1	466	1	0.04215585	NM_052863
SCGB3A2	518	0	0	NM_054023
SCGN	1479	0	0	NM_006998
SCHIP1	1651	400	4.759449	NM_001197108,NM_014575,NM_001197107,NM_001197109
SCHLAP1	1537	2	0.0255623	NR_104323,NR_104324,NR_104322,NR_104319,NR_104321,NR_104320,NR_104325
SCIMP	2402	1	0.008178445	NM_001319190,NM_207103,NM_001271842
SCIN	3246	13	0.07867533	NM_033128,NM_001112706
SCLT1	3055	375	2.41137	NM_001300897,NM_001300898,NM_144643
SCLY	2527	364	2.829697	NM_016510
SCMH1	3401	1752	10.11978	NM_012236,NM_001172222,NM_001172218,NM_001172219,NM_001172220,NM_001172221,NM_001031694,NR_135092
SCML1	2853	639	4.3999	NM_001037535,NM_001037536,NM_001037540,NM_006746
SCML2	3139	107	0.669632	NM_006089,NR_033717
